Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Marital,In_relationship,Cluster,PCA1,PCA2
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0,Single,0,1,-1.2076068664962103,1.3789145996622199
75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,42,2391,0,0,0,1,0,0,0,1,0,0,1493,1493,1,Together,1,0,1.9502995057007113,-0.7882436002131644
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,Together,1,3,-1.4967802493957556,-0.7022705575171568
52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,47,2479,0,1,0,0,0,0,0,1,0,0,872,808,1,Married,1,0,0.4103793825413735,-0.7495867449486392
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,64,2397,1,0,0,0,0,0,0,1,0,0,293,243,0,Divorced,0,1,-0.4839227124081227,1.360453446459404
78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,64,2816,0,0,0,0,1,0,0,0,0,1,490,452,2,Widow,0,2,0.8515955421545763,1.321290591243901
95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,33,2422,0,0,1,0,0,0,0,0,0,1,1881,1861,2,Single,0,2,3.1568674770492846,1.2710350303868387
56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,39,2618,0,1,0,0,0,1,0,0,0,0,542,360,2,Married,1,3,0.12188775340478275,-0.7458708490378011
22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,33,2660,0,0,0,1,0,0,0,1,0,0,43,28,0,Together,1,3,-1.6539409368161142,-0.6977084622889484
36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,66,2567,0,1,0,0,0,0,0,0,0,1,258,219,0,Married,1,3,-0.8926164452445802,-0.7183387241033372
36130.0,0,1,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,66,2671,0,0,1,0,0,0,0,1,0,0,451,414,1,Single,0,1,-0.6290111932016197,1.3676687956596898
65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,67,2760,0,1,0,0,0,0,0,0,1,0,789,719,0,Married,1,0,0.7427988927016418,-0.7615136811837449
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1,Together,1,0,2.101758349423638,-0.7948690932267969
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,52,2313,0,1,0,0,0,0,0,1,0,0,41,13,1,Married,1,3,-1.7562414819221301,-0.6944925579668865
36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,57,2574,0,0,1,0,0,0,0,0,0,1,13,9,0,Single,0,1,-1.1496555860436795,1.376975133030407
77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,41,2832,0,0,0,1,0,0,0,1,0,0,2036,1878,3,Together,1,0,2.6942947095278704,-0.8029103528529401
49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,44,2328,0,0,0,1,0,0,0,0,0,1,116,116,0,Together,1,3,-0.6490858930719041,-0.728416388918888
30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,42,2638,0,0,1,0,0,0,0,1,0,0,252,225,0,Single,0,1,-1.078800638881416,1.3786692296367065
34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,52,2816,0,0,0,1,0,0,0,0,1,0,91,79,0,Together,1,3,-1.1973847422837063,-0.7114158307037243
38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,49,2231,0,1,0,0,0,0,0,0,1,0,41,38,0,Married,1,3,-1.1175437521220963,-0.714776636794643
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,69,2230,0,1,0,0,0,0,0,0,1,0,395,384,0,Married,1,3,0.04532537726891915,-0.7458653617435271
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,55,2242,0,1,0,0,0,1,0,0,0,0,1287,1211,1,Married,1,0,1.54139637123971,-0.7786571786510081
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,51,2556,0,0,0,1,0,0,0,1,0,0,225,214,0,Together,1,3,-0.34417612491996674,-0.7363009798323333
32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,47,2701,0,1,0,0,0,0,0,1,0,0,33,27,0,Married,1,3,-1.329003310280697,-0.7081930276393433
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,44,2653,0,0,1,0,0,0,0,1,0,0,119,101,0,Single,0,1,-1.584655304696992,1.3925394434673781
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,47,2169,0,1,0,0,0,0,0,1,0,0,78,77,0,Married,1,3,-1.1824099881672185,-0.7121059522209847
28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,46,2516,0,0,0,1,0,0,0,0,0,1,63,63,0,Together,1,3,-1.4238888710991704,-0.7046844991756118
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,67,2641,0,0,0,1,0,0,0,0,0,1,1206,1098,0,Together,1,0,1.2217953307824128,-0.7698439162611884
33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,54,2164,0,0,0,1,0,0,0,0,1,0,64,57,0,Together,1,3,-1.247474254151166,-0.7102706584250115
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,42,2762,0,1,0,0,0,0,0,1,0,0,46,34,0,Married,1,3,-1.8242150310228709,-0.6922513026913206
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,53,2606,0,1,0,0,0,0,0,0,0,1,619,536,0,Married,1,0,0.2164775470987886,-0.7476041069233013
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,42,2471,0,0,1,0,0,0,0,1,0,0,68,42,1,Single,0,1,-1.3582219648229261,1.3845065814045416
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,33,2675,0,0,1,0,0,0,1,0,0,0,54,28,0,Single,0,1,-1.840788461634302,1.3996011178214636
32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,62,2491,1,0,0,0,0,0,0,0,0,1,20,18,0,Divorced,0,1,-1.297002914851453,1.3817701871682968
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,56,2761,0,0,0,1,0,1,0,0,0,0,1178,1145,0,Together,1,0,1.317511847688248,-0.7733458275845699
74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,49,2524,0,0,0,1,0,0,0,1,0,0,1433,1405,1,Together,1,0,1.8454054023539042,-0.785902532988158
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,49,2687,0,0,1,0,0,0,0,1,0,0,1949,1930,0,Single,0,2,3.122316872487487,1.2732545454789712
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,51,2163,0,0,0,1,0,0,0,1,0,0,1051,1011,0,Together,1,0,1.1734987193312114,-0.7708681353420843
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,43,2682,0,1,0,0,0,1,0,0,0,0,39,23,0,Married,1,3,-1.3641170956306463,-0.7069788454876152
79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,47,2207,0,1,0,0,0,0,0,1,0,0,1221,1076,1,Married,1,0,1.7561958574851966,-0.7865681199433358
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,40,2828,0,0,1,0,0,0,0,1,0,0,269,225,0,Single,0,1,-1.1294808193667747,1.3805593158788771
37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,62,2282,0,0,0,1,0,0,0,0,0,1,47,32,0,Together,1,3,-1.139597772308594,-0.713977213133023
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,48,2443,0,0,1,0,0,0,0,0,1,0,84,76,0,Single,0,1,-0.7307226528562552,1.3648422039190526
37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,49,2250,0,1,0,0,0,0,0,0,0,1,65,58,1,Married,1,3,-1.1244610853322512,-0.7141608680368476
47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,67,2555,0,1,0,0,0,0,0,1,0,0,532,409,0,Married,1,3,-0.18565015808038807,-0.7362689430086061
61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,61,2226,0,1,0,0,0,0,0,1,0,0,486,268,1,Married,1,0,0.21824432931184476,-0.7498551864463672
38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,66,2762,0,1,0,0,0,0,0,1,0,0,49,44,0,Married,1,3,-1.080237188054138,-0.7158294089116924
8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,29,2808,0,0,1,0,0,0,0,1,0,0,176,174,0,Single,0,1,-1.9296550130728045,1.404436816148839
76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,58,2196,0,0,0,1,0,0,0,1,0,0,833,633,1,Together,1,0,1.1565651711545282,-0.7739281203619425
34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,34,2493,0,0,0,1,0,0,0,1,0,0,30,24,0,Together,1,3,-1.2497031299481447,-0.7107609926239392
33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,55,2783,0,0,1,0,0,0,0,0,1,0,119,116,0,Single,0,1,-1.1406232891396193,1.3784376548036965
33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,54,2436,0,1,0,0,0,0,0,0,1,0,93,64,0,Married,1,3,-1.2109126903027576,-0.710953196375297
77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,60,2418,0,1,0,0,0,0,0,0,0,1,1113,1103,0,Married,1,0,1.5353250898633386,-0.7813359777026598
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,Together,1,3,-0.88762689029631,-0.7176390014223198
44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,54,2518,0,1,0,0,0,0,0,1,0,0,665,639,1,Married,1,3,-0.12977619666627063,-0.7358484467691071
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,55,2242,0,1,0,0,0,1,0,0,0,0,1287,1211,1,Married,1,0,1.54139637123971,-0.7786571786510081
28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,54,2183,0,0,0,1,0,0,0,0,0,1,11,10,1,Together,1,3,-1.4770833184046852,-0.7038533070109416
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,71,2657,0,1,0,0,0,0,0,0,0,1,2262,2084,0,Married,1,0,2.6840565047613323,-0.7988554056246233
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,50,2659,1,0,0,0,0,1,0,0,0,0,30,4,0,Divorced,0,1,-1.4970864513949143,1.3882895744928394
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,Married,1,3,-1.514196139363432,-0.702410603219716
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,Single,0,2,1.156177371297162,1.319077125166636
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,46,2828,0,1,0,0,0,0,0,1,0,0,255,240,0,Married,1,3,-0.7039492786348464,-0.7243800200037877
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,69,2483,0,1,0,0,0,0,0,0,0,1,253,228,0,Married,1,3,-0.33873074360942795,-0.7360118181744764
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,68,2738,0,0,1,0,0,0,0,1,0,0,1194,1138,0,Single,0,2,1.5234406562505878,1.3115722848401794
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,33,2614,0,0,0,1,0,0,0,1,0,0,884,830,0,Together,1,0,0.9298241404781825,-0.7658854865022184
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,Married,1,0,1.088446474876858,-0.7666321759670885
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,62,2498,0,0,0,1,0,0,0,1,0,0,955,755,1,Together,1,0,0.9352206354009026,-0.7648851205969501
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,33,2694,0,0,1,0,0,0,0,0,0,1,618,583,0,Single,0,1,-0.22191861047083894,1.357496236917422
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,Divorced,0,1,-1.1598283678694412,1.377562261716383
65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,56,2238,0,1,0,0,0,0,0,0,0,1,497,488,0,Married,1,0,0.380420654293681,-0.7548241236911942
16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,59,2814,0,1,0,0,0,0,0,1,0,0,24,10,0,Married,1,3,-1.8679878571738426,-0.6912242212077369
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,28,2218,0,0,1,0,0,0,0,1,0,0,1503,1356,2,Single,0,2,2.291683489023294,1.292273638519365
64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,55,2854,1,0,0,0,0,1,0,0,0,0,1677,1528,0,Divorced,0,2,1.8451416002453649,1.3093267507923354
22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,64,2853,1,0,0,0,0,0,0,1,0,0,16,14,0,Divorced,0,1,-1.6393469208842932,1.3925765035523328
67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,42,2276,0,1,0,0,0,0,0,1,0,0,889,872,0,Married,1,0,0.9161067361795323,-0.7653673247444587
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,49,2194,0,0,0,1,0,0,0,0,0,1,44,42,0,Together,1,3,-1.2951682377166602,-0.7090860398269283
70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,54,2732,0,0,0,1,0,0,0,1,0,0,1287,1097,0,Together,1,0,1.5341827313195828,-0.7784280843017599
59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,65,2735,0,0,0,1,0,0,0,1,0,0,710,654,0,Together,1,0,0.4521996106738127,-0.7535884639463742
39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,67,2284,0,1,0,0,0,0,0,1,0,0,39,31,0,Married,1,3,-1.0678450409016513,-0.7163880001349409
46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,62,2505,0,0,0,1,0,0,0,1,0,0,342,217,0,Together,1,3,-0.45785499807869484,-0.7307597971413776
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,59,2520,0,0,0,1,0,0,0,1,0,0,1998,1880,1,Together,1,0,3.0158382267679507,-0.8137492251737742
87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,39,2583,0,1,0,0,0,0,0,0,0,1,1254,1210,2,Married,1,0,2.056059079047331,-0.795546708232813
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0,Together,1,3,-1.5294463056273295,-0.7020418055802367
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,52,2317,0,0,1,0,0,0,0,0,1,0,354,312,0,Single,0,1,-0.27423757331077764,1.3548008771493356
41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,42,2592,0,1,0,0,0,0,0,0,0,1,17,14,0,Married,1,3,-1.0508660275357262,-0.7172903056590072
66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,55,2263,0,0,1,0,0,0,0,1,0,0,850,733,0,Single,0,2,0.8953903776291142,1.3258410031257326
36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,49,2748,0,1,0,0,0,0,0,1,0,0,341,325,0,Married,1,3,-0.7973799281021708,-0.7199934997864633
79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,64,2835,0,1,0,0,0,0,0,1,0,0,1302,1203,0,Married,1,0,1.8516270545478453,-0.7882620854231028
40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,38,2475,0,0,0,1,0,0,0,1,0,0,15,15,0,Together,1,3,-1.0716285100374663,-0.7166639275120976
75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,50,2671,0,0,1,0,0,0,0,0,1,0,1954,1821,1,Single,0,2,2.5693542432591743,1.2908983241594478
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,43,2669,0,1,0,0,0,0,0,1,0,0,839,697,0,Married,1,0,0.41704457578424353,-0.7503430378693996
24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,50,2419,0,0,1,0,0,0,0,1,0,0,15,13,0,Single,0,1,-1.5770276631297158,1.390580834172344
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,62,2700,0,0,0,1,0,0,0,0,0,1,442,361,4,Together,1,0,0.9597544498206727,-0.7741305873146075
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,37,2216,0,0,0,1,0,0,0,1,0,0,20,17,0,Together,1,3,-0.9527311785533135,-0.7203574102127934
71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,62,2263,0,0,1,0,0,0,0,0,0,1,1149,1106,0,Single,0,2,1.4494623634752568,1.313179065356402
85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,47,2190,0,1,0,0,0,0,0,0,0,1,1920,1882,1,Married,1,0,2.833859021585703,-0.8092571146049531
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,46,2223,0,0,1,0,0,0,0,0,0,1,121,109,0,Single,0,1,-0.9322719808476644,1.371853737821122
71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,61,2469,0,0,0,1,0,0,0,1,0,0,702,627,0,Together,1,0,0.8334892891747233,-0.7658296786169841
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,48,2531,0,0,1,0,0,0,0,0,0,1,70,67,0,Single,0,1,-1.0162302847405673,1.37367844730722
57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,55,2268,0,1,0,0,0,0,0,0,0,1,117,113,0,Married,1,3,-0.3726717653828065,-0.7371783821566822
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,Single,0,1,0.1827027574214684,1.3409987915085853
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,62,2186,1,0,0,0,0,0,0,1,0,0,835,802,0,Divorced,0,2,1.3386944691053992,1.3115147793206636
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,34,2765,0,0,1,0,0,1,0,0,0,0,715,674,0,Single,0,2,1.228222015814477,1.3130427948864758
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,38,2591,0,0,0,1,0,0,0,0,1,0,11,10,0,Together,1,3,-1.5172198741688028,-0.7025786303947451
56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,41,2702,0,1,0,0,0,0,0,1,0,0,902,867,0,Married,1,0,0.5818173050299478,-0.7545362495685297
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,Divorced,0,2,2.712321671087089,1.2843939739883903
54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,41,2564,0,1,0,0,0,1,0,0,0,0,322,277,0,Married,1,3,-0.22274694648168605,-0.738556545637995
38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,34,2490,0,1,0,0,0,0,0,1,0,0,389,335,0,Married,1,3,-0.6767537139259951,-0.7230322375106526
53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,50,2405,0,0,0,1,0,0,0,1,0,0,257,247,0,Together,1,3,-0.3380602795753853,-0.7359670969926949
30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,48,2256,0,1,0,0,0,0,0,1,0,0,40,19,0,Married,1,3,-1.3981971753092777,-0.7058800099108451
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,60,2385,0,0,1,0,0,0,0,0,0,1,1323,1323,1,Single,0,2,1.813378047903601,1.304493264628045
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,68,2169,0,1,0,0,0,0,0,0,0,1,61,59,0,Married,1,3,-0.6595269897823807,-0.7289924894196362
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,50,2489,0,1,0,0,0,1,0,0,0,0,47,30,0,Married,1,3,-1.8923804140207736,-0.6900699691704726
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,46,2309,0,1,0,0,0,1,0,0,0,0,546,530,1,Married,1,0,0.43883017431603943,-0.7558704493010244
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,55,2188,0,1,0,0,0,0,0,1,0,0,306,300,0,Married,1,3,0.17696239103091774,-0.7515147691833788
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,66,2648,1,0,0,0,0,0,0,1,0,0,1140,1124,0,Divorced,0,2,1.6120812215150035,1.3078660033743905
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,37,2644,0,0,1,0,0,1,0,0,0,0,1059,1014,1,Single,0,2,1.6803415312654673,1.3043613729100776
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,47,2299,0,0,1,0,0,0,0,0,0,1,16,16,0,Single,0,1,-0.5397967450022313,1.3576564444977182
98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,60,2291,0,0,1,0,0,0,0,0,1,0,1970,1932,1,Single,0,2,3.390220130525546,1.2650929152078527
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,36,2462,0,0,1,0,0,0,0,0,0,1,44,44,0,Single,0,1,-1.8110630659533593,1.3984920487068937
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,49,2464,0,0,0,1,0,0,0,1,0,0,1406,1238,2,Together,1,0,1.7190769472547738,-0.7823361265917974
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,37,2415,0,1,0,0,0,0,0,0,0,1,39,15,1,Married,1,3,-1.2782029860606068,-0.7097073483296101
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,37,2441,0,1,0,0,0,0,0,0,1,0,273,120,1,Married,1,3,-0.8969141376007368,-0.7179546829461224
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0,Together,1,3,-1.6384514554837764,-0.698084860214896
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,42,2449,0,1,0,0,0,1,0,0,0,0,606,577,0,Married,1,3,-0.11736650496980822,-0.7372162680359157
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,52,2425,0,0,1,0,0,0,0,1,0,0,736,715,0,Single,0,2,0.9005384442386629,1.323796106123673
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,41,2743,0,1,0,0,0,0,0,0,0,1,119,113,0,Married,1,3,-1.246469008710618,-0.7093948894863837
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,47,2567,1,0,0,0,0,0,0,0,1,0,259,186,0,Divorced,0,1,-0.32259683285966934,1.3547688593372347
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,41,2346,0,0,1,0,0,0,0,1,0,0,126,117,0,Single,0,1,-0.6069141210334394,1.3616033794090017
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,66,2747,0,1,0,0,0,0,0,1,0,0,301,272,0,Married,1,3,-0.5042911634208382,-0.7299616990382036
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,58,2717,1,0,0,0,0,0,0,1,0,0,343,302,0,Divorced,0,1,-0.6455068923755284,1.3664102932567332
